timestamp;value_co2;value_temp;value_hum;value_airpressure;value_light
2022-02-13T11:13:42.000Z;702;26.43;28.77;1001.5197;2158
2022-02-13T11:14:12.000Z;702;26.46;28.81;1001.4248;2237
2022-02-13T11:14:42.000Z;704;26.47;28.74;1001.4559;2249
2022-02-13T11:15:12.000Z;703;26.53;28.71;1001.3842;2252
2022-02-13T11:15:43.000Z;703;26.5;28.66;1001.427;2322
2022-02-13T11:16:13.000Z;702;26.61;28.88;1001.4425;2271
2022-02-13T11:16:43.000Z;702;26.6;28.52;1001.4139;2264
2022-02-13T11:17:13.000Z;700;26.61;28.58;1001.4262;2274
2022-02-13T11:17:44.000Z;700;26.6;28.48;1001.4138;2188
2022-02-13T11:18:14.000Z;699;26.7;28.35;1001.4022;2319
2022-02-13T11:18:44.000Z;700;26.67;28.38;1001.3827;2438
2022-02-13T11:19:14.000Z;701;26.73;28.32;1001.3838;2459
2022-02-13T11:19:45.000Z;702;26.75;28.37;1001.4022;2489
2022-02-13T11:20:15.000Z;703;26.77;28.31;1001.3925;2407
2022-02-13T11:20:45.000Z;703;26.8;28.18;1001.3586;2329
2022-02-13T11:21:16.000Z;706;26.75;28.2;1001.3552;2283
2022-02-13T11:21:46.000Z;703;26.83;28.21;1001.3395;2284
2022-02-13T11:22:16.000Z;705;26.87;28.15;1001.3381;2244
2022-02-13T11:22:46.000Z;704;26.8;28.18;1001.3094;2150
2022-02-13T11:23:17.000Z;704;26.84;28.18;1001.3138;2181
2022-02-13T11:23:47.000Z;705;26.74;28.25;1001.3591;2179
2022-02-13T11:24:17.000Z;702;26.75;28.26;1001.2981;2212
2022-02-13T11:24:47.000Z;702;26.77;28.22;1001.3122;2210
2022-02-13T11:25:18.000Z;704;26.85;28.13;1001.2702;2181
2022-02-13T11:25:48.000Z;706;26.75;28.23;1001.3055;2193
2022-02-13T11:26:18.000Z;705;26.84;28.1;1001.3281;2154
2022-02-13T11:26:48.000Z;706;26.91;28.02;1001.2895;2159
2022-02-13T11:27:19.000Z;707;26.83;28.1;1001.2741;2102
2022-02-13T11:27:49.000Z;705;26.84;28.04;1001.2805;2054
2022-02-13T11:28:19.000Z;704;26.81;28.18;1001.265;1979
2022-02-13T11:28:49.000Z;706;26.85;28.12;1001.2634;1881
2022-02-13T11:29:20.000Z;708;26.85;28.03;1001.2178;1862
2022-02-13T11:29:50.000Z;707;26.87;28.06;1001.1973;1826
2022-02-13T11:30:20.000Z;706;26.87;28.09;1001.1828;1801
2022-02-13T11:30:50.000Z;707;26.88;28.06;1001.2085;1733
2022-02-13T11:31:21.000Z;707;26.81;28.13;1001.1991;1631
2022-02-13T11:31:51.000Z;706;26.91;28.05;1001.2016;1508
2022-02-13T11:32:21.000Z;705;26.81;28.21;1001.1628;1409
2022-02-13T11:32:52.000Z;705;26.75;28.31;1001.1841;1347
2022-02-13T11:33:22.000Z;703;26.78;28.22;1001.1662;1377
2022-02-13T11:33:52.000Z;704;26.85;28.07;1001.2099;1404
2022-02-13T11:34:22.000Z;705;26.75;28.29;1001.1402;1156
2022-02-13T11:34:53.000Z;703;26.77;28.28;1001.1492;1256
2022-02-13T11:35:23.000Z;702;26.75;28.25;1001.1049;1269
2022-02-13T11:35:53.000Z;701;26.84;28.21;1001.0973;1319
2022-02-13T11:36:23.000Z;703;26.8;28.26;1001.1441;1290
2022-02-13T11:36:54.000Z;701;26.85;28.18;1001.1069;1267
2022-02-13T11:37:24.000Z;704;26.8;28.22;1001.068;1253
2022-02-13T11:37:54.000Z;703;26.88;28.15;1001.1277;1184
2022-02-13T11:38:24.000Z;703;26.8;28.22;1001.0853;1191
2022-02-13T11:38:55.000Z;703;26.8;28.26;1001.1307;1217
2022-02-13T11:39:25.000Z;702;26.74;28.32;1001.1023;1189
2022-02-13T11:39:55.000Z;703;26.8;28.25;1001.0772;1168
2022-02-13T11:40:25.000Z;704;26.74;28.38;1001.0875;1161
2022-02-13T11:40:56.000Z;703;26.71;28.44;1001.0441;1147
2022-02-13T11:41:26.000Z;702;26.75;28.32;1000.9902;1125
2022-02-13T11:41:56.000Z;701;26.73;28.38;1000.9895;1120
2022-02-13T11:42:26.000Z;700;26.67;28.52;1001.0192;1120
2022-02-13T11:42:57.000Z;699;26.74;28.41;1000.9915;1093
2022-02-13T11:43:27.000Z;699;26.75;28.38;1000.9559;1062
2022-02-13T11:43:57.000Z;700;26.75;28.43;1000.9697;1029
2022-02-13T11:44:28.000Z;702;26.67;28.5;1000.9982;978
2022-02-13T11:44:58.000Z;700;26.73;28.41;1001.0186;938
2022-02-13T11:45:28.000Z;701;26.73;28.42;1000.973;895
2022-02-13T11:45:58.000Z;703;26.75;28.44;1000.9346;855
2022-02-13T11:46:29.000Z;703;26.71;28.49;1000.9691;811
2022-02-13T11:46:59.000Z;702;26.67;28.54;1000.9304;752
2022-02-13T11:47:29.000Z;701;26.71;28.5;1000.9531;689
2022-02-13T11:47:59.000Z;701;26.7;28.56;1000.9206;678
2022-02-13T11:48:30.000Z;700;26.73;28.47;1000.9284;653
2022-02-13T11:49:00.000Z;701;26.66;28.6;1000.8735;649
2022-02-13T11:49:30.000Z;702;26.63;28.6;1000.887;627
2022-02-13T11:50:00.000Z;701;26.58;28.72;1000.845;624
2022-02-13T11:50:31.000Z;701;26.63;28.64;1000.8396;612
2022-02-13T11:51:01.000Z;698;26.73;28.5;1000.79;592
2022-02-13T11:51:31.000Z;699;26.64;28.6;1000.772;593
2022-02-13T11:52:01.000Z;699;26.57;28.73;1000.7416;590
2022-02-13T11:52:32.000Z;697;26.58;28.72;1000.7405;582
2022-02-13T11:53:02.000Z;698;26.54;28.76;1000.7262;598
2022-02-13T11:53:32.000Z;699;26.56;28.79;1000.7239;586
2022-02-13T11:54:02.000Z;701;26.53;28.82;1000.742;580
2022-02-13T11:54:33.000Z;702;26.56;28.79;1000.737;577
2022-02-13T11:55:03.000Z;702;26.57;28.78;1000.7102;575
2022-02-13T11:55:33.000Z;703;26.53;28.82;1000.7062;560
2022-02-13T11:56:04.000Z;703;26.5;28.86;1000.7134;554
2022-02-13T11:56:34.000Z;702;26.5;28.92;1000.7228;574
2022-02-13T11:57:04.000Z;702;26.5;28.9;1000.6984;551
2022-02-13T11:57:34.000Z;702;26.49;28.95;1000.6964;555
2022-02-13T11:58:05.000Z;703;26.49;28.92;1000.7502;547
2022-02-13T11:58:35.000Z;702;26.46;28.99;1000.7073;532
2022-02-13T11:59:05.000Z;701;26.49;28.98;1000.7588;528
2022-02-13T11:59:35.000Z;699;26.47;28.96;1000.7095;528
2022-02-13T12:00:06.000Z;698;26.51;28.95;1000.6961;519
2022-02-13T12:00:36.000Z;698;26.53;28.98;1000.6849;510
2022-02-13T12:01:06.000Z;698;26.47;29.01;1000.6816;514
2022-02-13T12:01:36.000Z;695;26.51;28.96;1000.7084;506
2022-02-13T12:02:07.000Z;693;26.46;29.04;1000.6688;502
2022-02-13T12:02:37.000Z;693;26.49;28.99;1000.6855;496
2022-02-13T12:03:07.000Z;693;26.5;28.96;1000.6379;483
2022-02-13T12:03:37.000Z;693;26.44;29.02;1000.6513;509
2022-02-13T12:04:08.000Z;694;26.47;29.01;1000.6188;487
2022-02-13T12:04:38.000Z;695;26.47;29.05;1000.5976;496
2022-02-13T12:05:08.000Z;698;26.49;29.01;1000.6177;490
2022-02-13T12:05:38.000Z;699;26.5;28.99;1000.5847;486
2022-02-13T12:06:09.000Z;699;26.5;29.02;1000.5959;486
2022-02-13T12:06:39.000Z;698;26.44;29.02;1000.5808;479
2022-02-13T12:07:09.000Z;699;26.49;29.02;1000.5455;469
2022-02-13T12:07:40.000Z;700;26.5;29.05;1000.5729;461
2022-02-13T12:08:10.000Z;699;26.47;29.08;1000.53;461
2022-02-13T12:08:40.000Z;703;26.5;29.04;1000.4967;455
2022-02-13T12:09:10.000Z;704;26.53;29.03;1000.4899;455
2022-02-13T12:09:41.000Z;705;26.51;28.99;1000.503;441
2022-02-13T12:10:11.000Z;702;26.56;28.95;1000.488;440
2022-02-13T12:10:41.000Z;701;26.54;28.95;1000.4675;433
2022-02-13T12:11:11.000Z;701;26.53;29.01;1000.5078;426
2022-02-13T12:11:42.000Z;702;26.51;29.03;1000.4367;415
2022-02-13T12:12:12.000Z;703;26.49;29.05;1000.4833;393
2022-02-13T12:12:42.000Z;703;26.51;29.06;1000.4705;379
2022-02-13T12:13:12.000Z;704;26.47;29.11;1000.42;385
2022-02-13T12:13:43.000Z;705;26.47;29.13;1000.4534;378
2022-02-13T12:14:13.000Z;703;26.46;29.1;1000.4492;381
2022-02-13T12:14:43.000Z;703;26.46;29.08;1000.4002;378
2022-02-13T12:15:13.000Z;701;26.46;29.19;1000.4179;376
2022-02-13T12:15:44.000Z;698;26.46;29.12;1000.4086;370
2022-02-13T12:16:14.000Z;698;26.42;29.2;1000.363;365
2022-02-13T12:16:44.000Z;697;26.47;29.2;1000.3959;354
2022-02-13T12:17:14.000Z;699;26.46;29.2;1000.4094;354
2022-02-13T12:17:45.000Z;698;26.44;29.17;1000.3716;348
2022-02-13T12:18:15.000Z;700;26.44;29.17;1000.392;353
2022-02-13T12:18:45.000Z;701;26.43;29.23;1000.3556;338
2022-02-13T12:19:16.000Z;702;26.44;29.14;1000.3294;334
2022-02-13T12:19:46.000Z;701;26.44;29.17;1000.3559;331
2022-02-13T12:20:16.000Z;703;26.4;29.27;1000.3297;335
2022-02-13T12:20:46.000Z;701;26.42;29.2;1000.2911;322
2022-02-13T12:21:17.000Z;703;26.49;29.17;1000.2991;345
2022-02-13T12:21:47.000Z;703;26.47;29.23;1000.2832;338
2022-02-13T12:22:17.000Z;702;26.43;29.23;1000.2429;349
2022-02-13T12:22:47.000Z;702;26.43;29.24;1000.2269;357
2022-02-13T12:23:18.000Z;702;26.43;29.29;1000.2183;356
2022-02-13T12:23:48.000Z;704;26.4;29.23;1000.2029;366
2022-02-13T12:24:18.000Z;704;26.44;29.23;1000.1814;363
2022-02-13T12:24:48.000Z;706;26.43;29.23;1000.1931;364
2022-02-13T12:25:19.000Z;705;26.42;29.21;1000.1522;361
2022-02-13T12:25:49.000Z;702;26.43;29.23;1000.1558;362
2022-02-13T12:26:19.000Z;701;26.47;29.28;1000.1432;360
2022-02-13T12:26:49.000Z;700;26.43;29.21;1000.1289;363
2022-02-13T12:27:20.000Z;699;26.49;29.25;1000.1163;354
2022-02-13T12:27:50.000Z;699;26.49;29.21;1000.0709;334
2022-02-13T12:28:20.000Z;697;26.46;29.28;1000.1127;340
2022-02-13T12:28:50.000Z;698;26.44;29.2;1000.0889;331
2022-02-13T12:29:21.000Z;698;26.44;29.22;1000.1049;336
2022-02-13T12:29:51.000Z;698;26.43;29.24;1000.0688;341
2022-02-13T12:30:21.000Z;696;26.46;29.23;1000.0816;329
2022-02-13T12:30:52.000Z;696;26.46;29.17;1000.0445;326
2022-02-13T12:31:22.000Z;696;26.46;29.22;1000.0662;325
2022-02-13T12:31:52.000Z;696;26.44;29.23;1000.0277;336
2022-02-13T12:32:22.000Z;695;26.46;29.24;1000.0548;334
2022-02-13T12:32:53.000Z;693;26.51;29.15;1000.0077;341
2022-02-13T12:33:23.000Z;695;26.49;29.16;999.9859;338
2022-02-13T12:33:53.000Z;694;26.46;29.16;999.9828;348
2022-02-13T12:34:23.000Z;695;26.49;29.21;999.9847;333
2022-02-13T12:34:54.000Z;695;26.5;29.19;999.9906;347
2022-02-13T12:35:24.000Z;695;26.49;29.17;999.9612;349
2022-02-13T12:35:54.000Z;695;26.47;29.19;999.9763;347
2022-02-13T12:36:24.000Z;696;26.46;29.23;999.9511;334
2022-02-13T12:36:55.000Z;696;26.47;29.22;999.9527;332
2022-02-13T12:37:25.000Z;697;26.47;29.17;999.9177;331
2022-02-13T12:37:55.000Z;699;26.49;29.21;999.9146;342
2022-02-13T12:38:25.000Z;700;26.49;29.16;999.9401;340
2022-02-13T12:38:56.000Z;700;26.47;29.19;999.8947;337
2022-02-13T12:39:26.000Z;701;26.49;29.25;999.9183;335
2022-02-13T12:39:56.000Z;701;26.5;29.25;999.8482;344
2022-02-13T12:40:26.000Z;702;26.53;29.18;999.8544;346
2022-02-13T12:40:57.000Z;702;26.5;29.21;999.8611;349
2022-02-13T12:41:27.000Z;703;26.5;29.25;999.863;344
2022-02-13T12:41:57.000Z;701;26.56;29.16;999.83;351
2022-02-13T12:42:28.000Z;702;26.49;29.17;999.8546;344
2022-02-13T12:42:58.000Z;702;26.5;29.23;999.8801;344
2022-02-13T12:43:28.000Z;700;26.51;29.17;999.8044;341
2022-02-13T12:43:58.000Z;700;26.51;29.19;999.8167;342
2022-02-13T12:44:29.000Z;699;26.49;29.25;999.8144;342
2022-02-13T12:44:59.000Z;699;26.53;29.18;999.7971;345
2022-02-13T12:45:29.000Z;699;26.54;29.21;999.7787;354
2022-02-13T12:45:59.000Z;699;26.54;29.25;999.8167;350
2022-02-13T12:46:30.000Z;699;26.53;29.25;999.7272;347
2022-02-13T12:47:00.000Z;699;26.56;29.21;999.7669;354
2022-02-13T12:47:30.000Z;697;26.54;29.25;999.7456;349
2022-02-13T12:48:00.000Z;697;26.54;29.22;999.707;349
2022-02-13T12:48:31.000Z;698;26.51;29.22;999.7288;347
2022-02-13T12:49:01.000Z;697;26.51;29.25;999.7591;324
2022-02-13T12:49:31.000Z;697;26.53;29.21;999.7262;324
2022-02-13T12:50:01.000Z;697;26.56;29.23;999.7137;328
2022-02-13T12:50:32.000Z;699;26.53;29.25;999.6997;311
2022-02-13T12:51:02.000Z;701;26.5;29.28;999.6661;324
2022-02-13T12:51:32.000Z;700;26.51;29.23;999.6289;311
2022-02-13T12:52:02.000Z;700;26.51;29.22;999.5767;318
2022-02-13T12:52:33.000Z;700;26.5;29.32;999.6145;316
2022-02-13T12:53:03.000Z;700;26.5;29.28;999.628;323
2022-02-13T12:53:33.000Z;699;26.5;29.37;999.5955;321
2022-02-13T12:54:04.000Z;698;26.53;29.22;999.5636;327
2022-02-13T12:54:34.000Z;700;26.54;29.24;999.5524;340
2022-02-13T12:55:04.000Z;699;26.5;29.31;999.5197;342
2022-02-13T12:55:34.000Z;699;26.49;29.35;999.5238;357
2022-02-13T12:56:05.000Z;698;26.5;29.26;999.5092;356
2022-02-13T12:56:35.000Z;701;26.51;29.25;999.5111;361
2022-02-13T12:57:05.000Z;700;26.51;29.29;999.5122;352
2022-02-13T12:57:35.000Z;701;26.51;29.28;999.4798;370
2022-02-13T12:58:06.000Z;702;26.53;29.33;999.4765;371
2022-02-13T12:58:36.000Z;699;26.54;29.28;999.4507;381
2022-02-13T12:59:06.000Z;701;26.54;29.34;999.4377;388
2022-02-13T12:59:36.000Z;701;26.54;29.22;999.4405;397
2022-02-13T13:00:07.000Z;702;26.57;29.23;999.455;390
2022-02-13T13:00:37.000Z;701;26.6;29.21;999.3848;394
2022-02-13T13:01:07.000Z;702;26.57;29.21;999.382;387
2022-02-13T13:01:37.000Z;699;26.58;29.23;999.34;392
2022-02-13T13:02:08.000Z;698;26.58;29.15;999.3562;407
2022-02-13T13:02:38.000Z;699;26.61;29.18;999.3641;396
2022-02-13T13:03:08.000Z;700;26.61;29.21;999.2842;398
2022-02-13T13:03:38.000Z;699;26.61;29.15;999.2962;396
2022-02-13T13:04:09.000Z;700;26.63;29.17;999.3174;394
2022-02-13T13:04:39.000Z;699;26.66;29.14;999.3296;379
2022-02-13T13:05:09.000Z;698;26.66;29.11;999.3248;386
2022-02-13T13:05:40.000Z;697;26.66;29.12;999.3016;395
2022-02-13T13:06:10.000Z;695;26.7;29.01;999.3083;379
2022-02-13T13:06:40.000Z;695;26.68;29.11;999.2755;368
2022-02-13T13:07:10.000Z;695;26.66;29.11;999.274;373
2022-02-13T13:07:41.000Z;696;26.67;29.11;999.2564;376
2022-02-13T13:08:11.000Z;696;26.73;29.04;999.2822;371
2022-02-13T13:08:41.000Z;696;26.71;29.04;999.2532;367
2022-02-13T13:09:11.000Z;696;26.7;29.05;999.2395;372
2022-02-13T13:09:42.000Z;698;26.7;29.1;999.2252;371
2022-02-13T13:10:12.000Z;697;26.71;29.06;999.1577;371
2022-02-13T13:10:42.000Z;697;26.74;29;999.203;383
2022-02-13T13:11:12.000Z;696;26.71;29.04;999.1881;378
2022-02-13T13:11:43.000Z;696;26.75;28.97;999.1662;396
2022-02-13T13:12:13.000Z;698;26.75;28.98;999.1883;397
2022-02-13T13:12:43.000Z;697;26.73;29.03;999.1303;400
2022-02-13T13:13:13.000Z;696;26.8;29;999.186;400
2022-02-13T13:13:44.000Z;696;26.8;28.93;999.187;397
2022-02-13T13:14:14.000Z;699;26.8;28.87;999.1702;394
2022-02-13T13:14:44.000Z;698;26.81;28.9;999.1993;401
2022-02-13T13:15:14.000Z;698;26.78;28.93;999.1578;403
2022-02-13T13:15:45.000Z;698;26.83;28.88;999.1612;396
2022-02-13T13:16:15.000Z;697;26.81;28.85;999.1154;402
2022-02-13T13:16:45.000Z;697;26.87;28.87;999.0661;399
2022-02-13T13:17:16.000Z;697;26.84;28.85;999.0822;382
2022-02-13T13:17:46.000Z;696;26.84;28.84;999.1394;396
2022-02-13T13:18:16.000Z;696;26.83;28.91;999.1247;374
2022-02-13T13:18:46.000Z;695;26.84;28.9;999.0648;378
2022-02-13T13:19:17.000Z;693;26.85;28.84;999.0844;342
2022-02-13T13:19:47.000Z;693;26.87;28.9;999.0848;323
2022-02-13T13:20:17.000Z;693;26.83;28.88;999.07;298
2022-02-13T13:20:47.000Z;694;26.84;28.88;999.0308;308
2022-02-13T13:21:18.000Z;693;26.77;28.95;999.0402;298
2022-02-13T13:21:48.000Z;693;26.81;28.93;999.0923;331
2022-02-13T13:22:18.000Z;693;26.81;28.85;999.0014;345
2022-02-13T13:22:48.000Z;693;26.83;28.88;998.9868;354
2022-02-13T13:23:19.000Z;693;26.81;28.9;998.9582;361
2022-02-13T13:23:49.000Z;694;26.83;28.9;998.9755;359
2022-02-13T13:24:19.000Z;693;26.84;28.93;998.9342;381
2022-02-13T13:24:49.000Z;693;26.83;28.85;998.9773;355
2022-02-13T13:25:20.000Z;693;26.85;28.9;998.9202;317
2022-02-13T13:25:50.000Z;694;26.85;28.88;998.9034;300
2022-02-13T13:26:20.000Z;694;26.84;28.84;998.8744;294
2022-02-13T13:26:50.000Z;696;26.83;28.9;998.8909;283
2022-02-13T13:27:21.000Z;695;26.83;28.94;998.8991;280
2022-02-13T13:27:51.000Z;693;26.88;28.89;998.9027;286
2022-02-13T13:28:21.000Z;696;26.8;28.96;998.9169;283
2022-02-13T13:28:51.000Z;696;26.81;28.97;998.8802;291
2022-02-13T13:29:22.000Z;695;26.83;28.96;998.9466;296
2022-02-13T13:29:52.000Z;695;26.78;28.97;998.9206;288
2022-02-13T13:30:22.000Z;695;26.78;28.99;998.8759;298
2022-02-13T13:30:53.000Z;696;26.81;28.99;998.8903;290
2022-02-13T13:31:23.000Z;696;26.78;29;998.8716;283
2022-02-13T13:31:53.000Z;697;26.78;28.99;998.8943;284
2022-02-13T13:32:23.000Z;698;26.77;29.09;998.8683;317
2022-02-13T13:32:54.000Z;701;26.77;29.03;998.8547;332
2022-02-13T13:33:24.000Z;699;26.74;29.03;998.8403;338
2022-02-13T13:33:54.000Z;699;26.81;28.96;998.8496;340
2022-02-13T13:34:24.000Z;699;26.77;29.01;998.8364;354
2022-02-13T13:34:55.000Z;698;26.75;29.1;998.8515;338
2022-02-13T13:35:25.000Z;696;26.77;29.03;998.8109;324
2022-02-13T13:35:55.000Z;693;26.78;29;998.8158;317
2022-02-13T13:36:25.000Z;693;26.75;29.09;998.7886;322
2022-02-13T13:36:56.000Z;693;26.75;29.03;998.7977;329
2022-02-13T13:37:26.000Z;693;26.75;29.06;998.7447;338
2022-02-13T13:37:56.000Z;692;26.74;29.06;998.7462;356
2022-02-13T13:38:26.000Z;693;26.74;29.07;998.7366;366
2022-02-13T13:38:57.000Z;694;26.74;29.18;998.7132;379
2022-02-13T13:39:27.000Z;694;26.75;29.03;998.718;388
2022-02-13T13:39:57.000Z;694;26.77;29.15;998.7427;379
2022-02-13T13:40:27.000Z;693;26.78;29.03;998.6939;383
2022-02-13T13:40:58.000Z;693;26.78;29.05;998.7348;388
2022-02-13T13:41:28.000Z;693;26.74;29.09;998.7447;372
2022-02-13T13:41:58.000Z;693;26.78;29.15;998.6775;379
2022-02-13T13:42:29.000Z;691;26.75;29.04;998.65;376
2022-02-13T13:42:59.000Z;691;26.75;29.09;998.6762;360
2022-02-13T13:43:29.000Z;693;26.75;29.15;998.7008;363
2022-02-13T13:43:59.000Z;694;26.75;29.24;998.622;349
2022-02-13T13:44:30.000Z;693;26.77;29.12;998.6722;358
2022-02-13T13:45:00.000Z;690;26.75;29.07;998.6445;360
2022-02-13T13:45:30.000Z;691;26.73;29.15;998.6601;372
2022-02-13T13:46:00.000Z;690;26.73;29.15;998.597;354
2022-02-13T13:46:31.000Z;690;26.74;29.1;998.6738;350
2022-02-13T13:47:01.000Z;691;26.78;29.12;998.6452;346
2022-02-13T13:47:31.000Z;693;26.75;29.09;998.6462;334
2022-02-13T13:48:01.000Z;695;26.73;29.1;998.6378;343
2022-02-13T13:48:32.000Z;696;26.78;29.12;998.5891;335
2022-02-13T13:49:02.000Z;695;26.77;29.09;998.6056;326
2022-02-13T13:49:32.000Z;695;26.8;29.1;998.5577;321
2022-02-13T13:50:02.000Z;694;26.74;29.15;998.6142;335
2022-02-13T13:50:33.000Z;692;26.75;29.19;998.604;334
2022-02-13T13:51:03.000Z;693;26.77;29.09;998.5653;336
2022-02-13T13:51:33.000Z;693;26.77;29.07;998.5805;329
2022-02-13T13:52:03.000Z;693;26.74;29.07;998.5628;336
2022-02-13T13:52:34.000Z;693;26.75;29.1;998.5795;334
2022-02-13T13:53:04.000Z;693;26.75;29.09;998.5896;337
2022-02-13T13:53:34.000Z;692;26.75;29.06;998.56;324
2022-02-13T13:54:05.000Z;694;26.75;29.1;998.5667;325
2022-02-13T13:54:35.000Z;695;26.75;29.16;998.5326;318
2022-02-13T13:55:05.000Z;692;26.74;29.09;998.5424;330
2022-02-13T13:55:35.000Z;695;26.75;29.06;998.5838;322
2022-02-13T13:56:06.000Z;694;26.73;29.09;998.5264;329
2022-02-13T13:56:36.000Z;696;26.74;29.12;998.4744;336
2022-02-13T13:57:06.000Z;695;26.75;29.13;998.5273;324
2022-02-13T13:57:36.000Z;696;26.74;29.15;998.5155;321
2022-02-13T13:58:07.000Z;696;26.74;29.16;998.5044;331
2022-02-13T13:58:37.000Z;696;26.74;29.1;998.4841;319
2022-02-13T13:59:07.000Z;696;26.74;29.15;998.4808;320
2022-02-13T13:59:37.000Z;696;26.73;29.19;998.4977;309
2022-02-13T14:00:08.000Z;695;26.73;29.16;998.5125;330
2022-02-13T14:00:38.000Z;695;26.73;29.26;998.5059;331
2022-02-13T14:01:08.000Z;694;26.73;29.1;998.4411;336
2022-02-13T14:01:38.000Z;692;26.73;29.13;998.4505;343
2022-02-13T14:02:09.000Z;691;26.73;29.12;998.505;343
2022-02-13T14:02:39.000Z;691;26.7;29.17;998.4597;359
2022-02-13T14:03:09.000Z;691;26.74;29.18;998.4564;378
2022-02-13T14:03:39.000Z;692;26.71;29.17;998.4447;405
2022-02-13T14:04:10.000Z;693;26.71;29.17;998.4569;441
2022-02-13T14:04:40.000Z;691;26.74;29.1;998.4245;459
2022-02-13T14:05:10.000Z;690;26.78;29.12;998.3995;469
2022-02-13T14:05:41.000Z;690;26.78;29.1;998.422;462
2022-02-13T14:06:11.000Z;693;26.74;29.18;998.3931;457
2022-02-13T14:06:41.000Z;694;26.75;29.12;998.4016;460
2022-02-13T14:07:11.000Z;693;26.75;29.09;998.3672;447
2022-02-13T14:07:42.000Z;695;26.81;29.06;998.3927;461
2022-02-13T14:08:12.000Z;694;26.77;29.07;998.3877;448
2022-02-13T14:08:42.000Z;694;26.81;29.08;998.3592;450
2022-02-13T14:09:12.000Z;694;26.85;28.99;998.3441;447
2022-02-13T14:09:43.000Z;695;26.83;29.05;998.3609;442
2022-02-13T14:10:13.000Z;696;26.81;29;998.3514;437
2022-02-13T14:10:43.000Z;698;26.8;29.1;998.3289;455
2022-02-13T14:11:13.000Z;697;26.83;29.02;998.322;457
2022-02-13T14:11:44.000Z;698;26.81;29.09;998.3356;475
2022-02-13T14:12:14.000Z;698;26.81;29.06;998.334;475
2022-02-13T14:12:44.000Z;696;26.81;29.12;998.3467;463
2022-02-13T14:13:14.000Z;695;26.81;29.06;998.3159;454
2022-02-13T14:13:45.000Z;696;26.84;29.06;998.3059;468
2022-02-13T14:14:15.000Z;694;26.87;29.07;998.2698;463
2022-02-13T14:14:45.000Z;695;26.81;29.08;998.2884;471
2022-02-13T14:15:15.000Z;694;26.87;29.07;998.2558;467
2022-02-13T14:15:46.000Z;696;26.85;29.06;998.25;456
2022-02-13T14:16:16.000Z;697;26.87;29.02;998.2477;453
2022-02-13T14:16:46.000Z;695;26.87;28.96;998.1822;460
2022-02-13T14:17:17.000Z;695;26.85;29.05;998.1962;469
2022-02-13T14:17:47.000Z;695;26.85;29.02;998.2562;469
2022-02-13T14:18:17.000Z;696;26.84;28.99;998.2427;473
2022-02-13T14:18:47.000Z;695;26.9;28.98;998.1792;480
2022-02-13T14:19:18.000Z;695;26.9;29.1;998.1669;483
2022-02-13T14:19:48.000Z;695;26.87;29.07;998.1669;480
2022-02-13T14:20:18.000Z;694;26.85;29.05;998.1664;486
2022-02-13T14:20:48.000Z;694;26.87;29.04;998.1019;484
2022-02-13T14:21:19.000Z;692;26.88;29.02;998.1216;481
2022-02-13T14:21:49.000Z;691;26.88;29.08;998.0883;469
2022-02-13T14:22:19.000Z;690;26.9;29.02;998.0756;475
2022-02-13T14:22:49.000Z;689;26.88;29.01;998.0742;474
2022-02-13T14:23:20.000Z;691;26.84;29.05;998.0684;472
2022-02-13T14:23:50.000Z;692;26.87;28.96;998.0341;454
2022-02-13T14:24:20.000Z;692;26.88;28.99;998.0277;462
2022-02-13T14:24:50.000Z;690;26.88;29.02;997.9664;458
2022-02-13T14:25:21.000Z;693;26.9;28.98;997.9495;462
2022-02-13T14:25:51.000Z;693;26.85;29.04;997.9935;451
2022-02-13T14:26:21.000Z;694;26.85;29.08;997.9739;443
2022-02-13T14:26:51.000Z;694;26.87;29.07;997.9262;437
2022-02-13T14:27:22.000Z;693;26.87;29.02;997.9546;442
2022-02-13T14:27:52.000Z;695;26.88;29.02;997.933;444
2022-02-13T14:28:22.000Z;694;26.87;29.07;997.926;421
2022-02-13T14:28:53.000Z;694;26.9;29.04;997.9541;437
2022-02-13T14:29:23.000Z;695;26.87;29.01;997.9105;433
2022-02-13T14:29:53.000Z;693;26.87;29.08;997.9119;430
2022-02-13T14:30:23.000Z;691;26.9;29.1;997.8916;435
2022-02-13T14:30:54.000Z;691;26.87;29.01;997.8912;441
2022-02-13T14:31:24.000Z;692;26.88;29.04;997.8678;419
2022-02-13T14:31:54.000Z;692;26.85;29.08;997.8425;439
2022-02-13T14:32:24.000Z;691;26.9;29.01;997.8716;435
2022-02-13T14:32:55.000Z;691;26.9;29.05;997.8211;439
2022-02-13T14:33:25.000Z;690;26.9;29.09;997.8112;432
2022-02-13T14:33:55.000Z;691;26.88;29.08;997.8151;438
2022-02-13T14:34:25.000Z;690;26.88;29.08;997.8556;434
2022-02-13T14:34:56.000Z;689;26.91;29.04;997.8308;427
2022-02-13T14:35:26.000Z;690;26.9;28.99;997.8002;440
2022-02-13T14:35:56.000Z;693;26.88;29.04;997.7834;439
2022-02-13T14:36:26.000Z;692;26.9;29.01;997.7714;424
2022-02-13T14:36:57.000Z;693;26.88;29.04;997.7356;411
2022-02-13T14:37:27.000Z;694;26.88;28.98;997.7369;405
